abs_time,boot_time_s,temperature_C
2026-01-08 15:48:26.159,696.309,316.25
2026-01-08 15:48:26.479,696.611,315.75
2026-01-08 15:48:26.800,696.913,315.25
2026-01-08 15:48:27.121,697.215,314.25
2026-01-08 15:48:27.441,697.517,314.00
2026-01-08 15:48:27.762,697.819,312.75
2026-01-08 15:48:28.083,698.121,312.75
2026-01-08 15:48:28.403,698.423,312.25
2026-01-08 15:48:28.725,698.725,311.00
2026-01-08 15:48:29.046,699.027,311.00
2026-01-08 15:48:29.366,699.329,310.00
2026-01-08 15:48:29.686,699.631,309.50
2026-01-08 15:48:30.007,699.933,308.75
2026-01-08 15:48:30.327,700.235,308.25
2026-01-08 15:48:30.648,700.537,307.00
2026-01-08 15:48:30.968,700.839,306.50
2026-01-08 15:48:31.289,701.141,306.25
2026-01-08 15:48:31.609,701.443,305.75
2026-01-08 15:48:31.930,701.745,305.00
2026-01-08 15:48:32.250,702.047,304.50
2026-01-08 15:48:32.571,702.349,303.75
2026-01-08 15:48:32.892,702.651,303.00
2026-01-08 15:48:33.212,702.953,302.75
2026-01-08 15:48:33.533,703.255,301.75
2026-01-08 15:48:33.853,703.557,301.75
2026-01-08 15:48:34.175,703.859,300.75
2026-01-08 15:48:34.494,704.161,300.25
2026-01-08 15:48:34.816,704.463,299.25
2026-01-08 15:48:35.135,704.765,298.75
2026-01-08 15:48:35.456,705.067,298.50
2026-01-08 15:48:35.777,705.369,297.75
2026-01-08 15:48:36.098,705.671,297.25
2026-01-08 15:48:36.417,705.973,296.50
2026-01-08 15:48:36.739,706.275,295.50
2026-01-08 15:48:37.058,706.577,295.50
2026-01-08 15:48:37.379,706.879,294.75
2026-01-08 15:48:37.700,707.181,294.25
2026-01-08 15:48:38.020,707.483,293.75
2026-01-08 15:48:38.340,707.785,292.50
2026-01-08 15:48:38.662,708.087,292.25
2026-01-08 15:48:38.982,708.389,292.00
2026-01-08 15:48:39.303,708.691,291.75
2026-01-08 15:48:39.623,708.993,291.00
2026-01-08 15:48:39.943,709.295,290.50
2026-01-08 15:48:40.264,709.597,289.75
2026-01-08 15:48:40.585,709.899,289.25
2026-01-08 15:48:40.905,710.201,288.50
2026-01-08 15:48:41.226,710.503,288.25
2026-01-08 15:48:41.547,710.805,287.25
2026-01-08 15:48:41.868,711.107,287.00
2026-01-08 15:48:42.188,711.409,286.50
2026-01-08 15:48:42.509,711.711,285.75
2026-01-08 15:48:42.830,712.013,285.00
2026-01-08 15:48:43.151,712.315,285.00
2026-01-08 15:48:43.472,712.617,284.50
2026-01-08 15:48:43.793,712.919,283.75
2026-01-08 15:48:44.115,713.221,283.50
2026-01-08 15:48:44.435,713.523,282.75
2026-01-08 15:48:44.755,713.825,282.00
2026-01-08 15:48:45.076,714.127,281.50
2026-01-08 15:48:45.397,714.429,281.25
2026-01-08 15:48:45.718,714.731,280.50
2026-01-08 15:48:46.039,715.033,279.75
2026-01-08 15:48:46.359,715.335,279.25
2026-01-08 15:48:46.680,715.637,279.00
2026-01-08 15:48:47.001,715.939,278.25
2026-01-08 15:48:47.322,716.241,278.00
2026-01-08 15:48:47.643,716.543,277.25
2026-01-08 15:48:47.963,716.845,276.75
2026-01-08 15:48:48.284,717.147,276.50
2026-01-08 15:48:48.605,717.449,275.75
2026-01-08 15:48:48.926,717.751,275.00
2026-01-08 15:48:49.248,718.053,274.50
2026-01-08 15:48:49.569,718.355,274.25
2026-01-08 15:48:49.888,718.657,273.75
2026-01-08 15:48:50.209,718.959,273.25
2026-01-08 15:48:50.531,719.261,272.75
2026-01-08 15:48:50.850,719.563,272.25
2026-01-08 15:48:51.171,719.865,271.50
2026-01-08 15:48:51.492,720.167,271.25
2026-01-08 15:48:51.813,720.469,270.75
2026-01-08 15:48:52.133,720.771,270.25
2026-01-08 15:48:52.454,721.073,269.50
2026-01-08 15:48:52.775,721.375,269.00
2026-01-08 15:48:53.096,721.677,268.25
2026-01-08 15:48:53.417,721.979,267.50
2026-01-08 15:48:53.738,722.281,267.00
2026-01-08 15:48:54.058,722.583,267.00
2026-01-08 15:48:54.380,722.885,266.50
2026-01-08 15:48:54.700,723.187,266.00
2026-01-08 15:48:55.021,723.489,265.25
2026-01-08 15:48:55.342,723.791,265.00
2026-01-08 15:48:55.662,724.093,264.25
2026-01-08 15:48:55.984,724.395,263.75
2026-01-08 15:48:56.305,724.697,263.25
2026-01-08 15:48:56.625,724.999,262.50
2026-01-08 15:48:56.945,725.301,263.00
2026-01-08 15:48:57.266,725.603,262.00
2026-01-08 15:48:57.587,725.905,261.75
2026-01-08 15:48:57.908,726.207,260.50
2026-01-08 15:48:58.229,726.509,260.50
2026-01-08 15:48:58.550,726.811,260.25
2026-01-08 15:48:58.871,727.113,259.25
2026-01-08 15:48:59.191,727.415,259.50
2026-01-08 15:48:59.512,727.717,258.75
2026-01-08 15:48:59.833,728.019,258.25
2026-01-08 15:49:00.154,728.321,257.75
2026-01-08 15:49:00.474,728.623,257.50
2026-01-08 15:49:00.795,728.925,256.75
2026-01-08 15:49:01.116,729.227,256.50
2026-01-08 15:49:01.437,729.529,256.00
2026-01-08 15:49:01.757,729.831,255.00
2026-01-08 15:49:02.078,730.133,255.00
2026-01-08 15:49:02.399,730.435,254.25
2026-01-08 15:49:02.719,730.737,254.00
2026-01-08 15:49:03.040,731.039,253.75
2026-01-08 15:49:03.361,731.341,253.50
2026-01-08 15:49:03.681,731.643,252.75
2026-01-08 15:49:04.002,731.945,251.75
2026-01-08 15:49:04.323,732.247,251.75
2026-01-08 15:49:05.628,732.549,251.00
2026-01-08 15:49:05.629,732.851,251.00
2026-01-08 15:49:05.629,733.153,250.75
2026-01-08 15:49:05.630,733.455,250.25
2026-01-08 15:49:05.926,733.757,249.50
2026-01-08 15:49:06.246,734.059,249.25
2026-01-08 15:49:06.567,734.361,248.50
2026-01-08 15:49:06.888,734.663,248.50
2026-01-08 15:49:07.208,734.965,247.25
2026-01-08 15:49:07.528,735.267,247.25
2026-01-08 15:49:07.849,735.569,246.75
2026-01-08 15:49:08.171,735.871,246.00
2026-01-08 15:49:08.490,736.173,246.00
2026-01-08 15:49:08.812,736.475,245.50
2026-01-08 15:49:09.132,736.777,245.00
2026-01-08 15:49:09.454,737.079,244.75
2026-01-08 15:49:09.774,737.381,244.00
2026-01-08 15:49:10.096,737.683,244.00
2026-01-08 15:49:10.416,737.985,243.50
2026-01-08 15:49:10.736,738.287,243.00
2026-01-08 15:49:11.058,738.589,241.75
2026-01-08 15:49:11.378,738.891,242.00
